Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Texas;48;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;786;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2017;01/12/2017;Asthma, unspecified;J45.9;15;Not Applicable;Not Applicable
Total;Texas;48;01/12/2017;01/12/2017;;;1481;Not Applicable;Not Applicable
Total;Texas;48;;;;;13604;Not Applicable;Not Applicable
aaa;Utah;49;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;35;Not Applicable;Not Applicable
aaa;Utah;49;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;75;Not Applicable;Not Applicable
Total;Utah;49;01/01/2017;01/01/2017;;;152;Not Applicable;Not Applicable
aaa;Utah;49;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;29;Not Applicable;Not Applicable
aaa;Utah;49;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;44;Not Applicable;Not Applicable
Total;Utah;49;01/02/2017;01/02/2017;;;105;Not Applicable;Not Applicable
aaa;Utah;49;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;28;Not Applicable;Not Applicable
aaa;Utah;49;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Utah;49;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;57;Not Applicable;Not Applicable
Total;Utah;49;01/03/2017;01/03/2017;;;111;Not Applicable;Not Applicable
aaa;Utah;49;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;Utah;49;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;56;Not Applicable;Not Applicable
Total;Utah;49;01/04/2017;01/04/2017;;;96;Not Applicable;Not Applicable
aaa;Utah;49;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;Utah;49;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;57;Not Applicable;Not Applicable
Total;Utah;49;01/05/2017;01/05/2017;;;103;Not Applicable;Not Applicable
aaa;Utah;49;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;17;Not Applicable;Not Applicable
aaa;Utah;49;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;52;Not Applicable;Not Applicable
Total;Utah;49;01/06/2017;01/06/2017;;;84;Not Applicable;Not Applicable
aaa;Utah;49;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;16;Not Applicable;Not Applicable
aaa;Utah;49;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;40;Not Applicable;Not Applicable
Total;Utah;49;01/07/2017;01/07/2017;;;69;Not Applicable;Not Applicable
aaa;Utah;49;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;12;Not Applicable;Not Applicable
aaa;Utah;49;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;56;Not Applicable;Not Applicable
Total;Utah;49;01/08/2017;01/08/2017;;;78;Not Applicable;Not Applicable
aaa;Utah;49;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;Utah;49;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;45;Not Applicable;Not Applicable
Total;Utah;49;01/09/2017;01/09/2017;;;80;Not Applicable;Not Applicable
aaa;Utah;49;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;24;Not Applicable;Not Applicable
aaa;Utah;49;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;39;Not Applicable;Not Applicable
Total;Utah;49;01/10/2017;01/10/2017;;;85;Not Applicable;Not Applicable
aaa;Utah;49;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;Utah;49;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;39;Not Applicable;Not Applicable
Total;Utah;49;01/11/2017;01/11/2017;;;77;Not Applicable;Not Applicable
aaa;Utah;49;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;26;Not Applicable;Not Applicable
aaa;Utah;49;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;11;Not Applicable;Not Applicable
aaa;Utah;49;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;55;Not Applicable;Not Applicable
Total;Utah;49;01/12/2017;01/12/2017;;;120;Not Applicable;Not Applicable
Total;Utah;49;;;;;1160;Not Applicable;Not Applicable
aaa;Vermont;50;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;21;Not Applicable;Not Applicable
Total;Vermont;50;01/01/2017;01/01/2017;;;50;Not Applicable;Not Applicable
aaa;Vermont;50;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;17;Not Applicable;Not Applicable
Total;Vermont;50;01/02/2017;01/02/2017;;;37;Not Applicable;Not Applicable
aaa;Vermont;50;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;17;Not Applicable;Not Applicable
Total;Vermont;50;01/03/2017;01/03/2017;;;48;Not Applicable;Not Applicable
aaa;Vermont;50;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;21;Not Applicable;Not Applicable
Total;Vermont;50;01/04/2017;01/04/2017;;;48;Not Applicable;Not Applicable
aaa;Vermont;50;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;Vermont;50;01/05/2017;01/05/2017;;;35;Not Applicable;Not Applicable
aaa;Vermont;50;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;17;Not Applicable;Not Applicable
Total;Vermont;50;01/06/2017;01/06/2017;;;31;Not Applicable;Not Applicable
aaa;Vermont;50;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;22;Not Applicable;Not Applicable
Total;Vermont;50;01/07/2017;01/07/2017;;;33;Not Applicable;Not Applicable
aaa;Vermont;50;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;10;Not Applicable;Not Applicable
Total;Vermont;50;01/08/2017;01/08/2017;;;23;Not Applicable;Not Applicable
aaa;Vermont;50;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;10;Not Applicable;Not Applicable
Total;Vermont;50;01/09/2017;01/09/2017;;;23;Not Applicable;Not Applicable
aaa;Vermont;50;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;23;Not Applicable;Not Applicable
Total;Vermont;50;01/10/2017;01/10/2017;;;35;Not Applicable;Not Applicable
aaa;Vermont;50;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;24;Not Applicable;Not Applicable
Total;Vermont;50;01/11/2017;01/11/2017;;;46;Not Applicable;Not Applicable
aaa;Vermont;50;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;29;Not Applicable;Not Applicable
Total;Vermont;50;01/12/2017;01/12/2017;;;52;Not Applicable;Not Applicable
Total;Vermont;50;;;;;461;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;122;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;16;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;39;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;273;Not Applicable;Not Applicable
Total;Virginia;51;01/01/2017;01/01/2017;;;511;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;99;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;13;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;256;Not Applicable;Not Applicable
Total;Virginia;51;01/02/2017;01/02/2017;;;465;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2017;01/03/2017;Influenza with pneumonia, virus not identified;J11.0;19;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2017;01/03/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;14;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;131;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;263;Not Applicable;Not Applicable
Total;Virginia;51;01/03/2017;01/03/2017;;;538;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;69;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;36;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;17;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;217;Not Applicable;Not Applicable
Total;Virginia;51;01/04/2017;01/04/2017;;;389;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;77;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;18;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;197;Not Applicable;Not Applicable
Total;Virginia;51;01/05/2017;01/05/2017;;;323;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2017;01/06/2017;Pneumonia, unspecified;J18.9;78;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2017;01/06/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;218;Not Applicable;Not Applicable
Total;Virginia;51;01/06/2017;01/06/2017;;;354;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2017;01/07/2017;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2017;01/07/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2017;01/07/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;206;Not Applicable;Not Applicable
Total;Virginia;51;01/07/2017;01/07/2017;;;300;Not Applicable;Not Applicable
aaa;Virginia;51;01/08/2017;01/08/2017;Pneumonia, unspecified;J18.9;69;Not Applicable;Not Applicable
aaa;Virginia;51;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;26;Not Applicable;Not Applicable
aaa;Virginia;51;01/08/2017;01/08/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;179;Not Applicable;Not Applicable
Total;Virginia;51;01/08/2017;01/08/2017;;;299;Not Applicable;Not Applicable
aaa;Virginia;51;01/09/2017;01/09/2017;Pneumonia, unspecified;J18.9;64;Not Applicable;Not Applicable
aaa;Virginia;51;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Virginia;51;01/09/2017;01/09/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;192;Not Applicable;Not Applicable
Total;Virginia;51;01/09/2017;01/09/2017;;;305;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2017;01/10/2017;Pneumonia, unspecified;J18.9;62;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2017;01/10/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2017;01/10/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;212;Not Applicable;Not Applicable
Total;Virginia;51;01/10/2017;01/10/2017;;;336;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2017;01/11/2017;Pneumonia, unspecified;J18.9;71;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2017;01/11/2017;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;35;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2017;01/11/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;192;Not Applicable;Not Applicable
Total;Virginia;51;01/11/2017;01/11/2017;;;341;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2017;01/12/2017;Influenza with pneumonia, virus not identified;J11.0;10;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2017;01/12/2017;Pneumonia, unspecified;J18.9;97;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2017;01/12/2017;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2017;01/12/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;244;Not Applicable;Not Applicable
Total;Virginia;51;01/12/2017;01/12/2017;;;447;Not Applicable;Not Applicable
Total;Virginia;51;;;;;4608;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Influenza with pneumonia, influenza virus identified;J10.0;41;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;56;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Influenza with pneumonia, virus not identified;J11.0;35;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;32;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Pneumonia, unspecified;J18.9;75;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Emphysema, unspecified;J43.9;23;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;70;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;35;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;226;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2017;01/01/2017;Asthma, unspecified;J45.9;14;Not Applicable;Not Applicable
Total;Washington;53;01/01/2017;01/01/2017;;;644;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Influenza with pneumonia, influenza virus identified;J10.0;23;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, influenza virus identified;J10.1;19;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Influenza with pneumonia, virus not identified;J11.0;23;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Influenza with other respiratory manifestations, virus not identified;J11.1;10;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Pneumonia, unspecified;J18.9;80;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Emphysema, unspecified;J43.9;21;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;54;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;26;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2017;01/02/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;213;Not Applicable;Not Applicable
Total;Washington;53;01/02/2017;01/02/2017;;;507;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2017;01/03/2017;Pneumonia, unspecified;J18.9;60;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2017;01/03/2017;Emphysema, unspecified;J43.9;20;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;46;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;19;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2017;01/03/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;218;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2017;01/03/2017;Asthma, unspecified;J45.9;11;Not Applicable;Not Applicable
Total;Washington;53;01/03/2017;01/03/2017;;;415;Not Applicable;Not Applicable
aaa;Washington;53;01/04/2017;01/04/2017;Pneumonia, unspecified;J18.9;51;Not Applicable;Not Applicable
aaa;Washington;53;01/04/2017;01/04/2017;Emphysema, unspecified;J43.9;12;Not Applicable;Not Applicable
aaa;Washington;53;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;43;Not Applicable;Not Applicable
aaa;Washington;53;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Washington;53;01/04/2017;01/04/2017;Chronic obstructive pulmonary disease, unspecified;J44.9;202;Not Applicable;Not Applicable
Total;Washington;53;01/04/2017;01/04/2017;;;355;Not Applicable;Not Applicable
aaa;Washington;53;01/05/2017;01/05/2017;Pneumonia, unspecified;J18.9;41;Not Applicable;Not Applicable
aaa;Washington;53;01/05/2017;01/05/2017;Emphysema, unspecified;J43.9;18;Not Applicable;Not Applicable
aaa;Washington;53;01/05/2017;01/05/2017;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
