Notes;State;State Code;Month;Month Code;Cause of death;Cause of death Code;Deaths;Population;Crude Rate
aaa;Texas;48;01/12/2015;01/12/2015;Emphysema, unspecified;J43.9;43;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;119;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;36;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;617;Not Applicable;Not Applicable
aaa;Texas;48;01/12/2015;01/12/2015;Asthma, unspecified;J45.9;16;Not Applicable;Not Applicable
Total;Texas;48;01/12/2015;01/12/2015;;;1142;Not Applicable;Not Applicable
Total;Texas;48;;;;;13445;Not Applicable;Not Applicable
aaa;Utah;49;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;13;Not Applicable;Not Applicable
aaa;Utah;49;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;42;Not Applicable;Not Applicable
aaa;Utah;49;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Utah;49;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;52;Not Applicable;Not Applicable
Total;Utah;49;01/01/2015;01/01/2015;;;141;Not Applicable;Not Applicable
aaa;Utah;49;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;29;Not Applicable;Not Applicable
aaa;Utah;49;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Utah;49;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;54;Not Applicable;Not Applicable
Total;Utah;49;01/02/2015;01/02/2015;;;118;Not Applicable;Not Applicable
aaa;Utah;49;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;38;Not Applicable;Not Applicable
aaa;Utah;49;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;53;Not Applicable;Not Applicable
Total;Utah;49;01/03/2015;01/03/2015;;;120;Not Applicable;Not Applicable
aaa;Utah;49;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;25;Not Applicable;Not Applicable
aaa;Utah;49;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;Utah;49;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;48;Not Applicable;Not Applicable
Total;Utah;49;01/04/2015;01/04/2015;;;106;Not Applicable;Not Applicable
aaa;Utah;49;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;29;Not Applicable;Not Applicable
aaa;Utah;49;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;12;Not Applicable;Not Applicable
aaa;Utah;49;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;52;Not Applicable;Not Applicable
Total;Utah;49;01/05/2015;01/05/2015;;;107;Not Applicable;Not Applicable
aaa;Utah;49;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;Utah;49;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Utah;49;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;38;Not Applicable;Not Applicable
Total;Utah;49;01/06/2015;01/06/2015;;;91;Not Applicable;Not Applicable
aaa;Utah;49;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;Utah;49;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Utah;49;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;42;Not Applicable;Not Applicable
Total;Utah;49;01/07/2015;01/07/2015;;;86;Not Applicable;Not Applicable
aaa;Utah;49;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;18;Not Applicable;Not Applicable
aaa;Utah;49;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;39;Not Applicable;Not Applicable
Total;Utah;49;01/08/2015;01/08/2015;;;79;Not Applicable;Not Applicable
aaa;Utah;49;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;21;Not Applicable;Not Applicable
aaa;Utah;49;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;30;Not Applicable;Not Applicable
Total;Utah;49;01/09/2015;01/09/2015;;;67;Not Applicable;Not Applicable
aaa;Utah;49;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;20;Not Applicable;Not Applicable
aaa;Utah;49;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;48;Not Applicable;Not Applicable
Total;Utah;49;01/10/2015;01/10/2015;;;85;Not Applicable;Not Applicable
aaa;Utah;49;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;15;Not Applicable;Not Applicable
aaa;Utah;49;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;51;Not Applicable;Not Applicable
Total;Utah;49;01/11/2015;01/11/2015;;;82;Not Applicable;Not Applicable
aaa;Utah;49;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;30;Not Applicable;Not Applicable
aaa;Utah;49;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;13;Not Applicable;Not Applicable
aaa;Utah;49;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;47;Not Applicable;Not Applicable
Total;Utah;49;01/12/2015;01/12/2015;;;101;Not Applicable;Not Applicable
Total;Utah;49;;;;;1183;Not Applicable;Not Applicable
aaa;Vermont;50;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;10;Not Applicable;Not Applicable
aaa;Vermont;50;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;18;Not Applicable;Not Applicable
Total;Vermont;50;01/01/2015;01/01/2015;;;61;Not Applicable;Not Applicable
aaa;Vermont;50;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;23;Not Applicable;Not Applicable
Total;Vermont;50;01/02/2015;01/02/2015;;;56;Not Applicable;Not Applicable
aaa;Vermont;50;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;Vermont;50;01/03/2015;01/03/2015;;;48;Not Applicable;Not Applicable
aaa;Vermont;50;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;19;Not Applicable;Not Applicable
Total;Vermont;50;01/04/2015;01/04/2015;;;40;Not Applicable;Not Applicable
aaa;Vermont;50;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;18;Not Applicable;Not Applicable
Total;Vermont;50;01/05/2015;01/05/2015;;;40;Not Applicable;Not Applicable
aaa;Vermont;50;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;15;Not Applicable;Not Applicable
Total;Vermont;50;01/06/2015;01/06/2015;;;29;Not Applicable;Not Applicable
aaa;Vermont;50;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;20;Not Applicable;Not Applicable
Total;Vermont;50;01/07/2015;01/07/2015;;;34;Not Applicable;Not Applicable
aaa;Vermont;50;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;14;Not Applicable;Not Applicable
Total;Vermont;50;01/08/2015;01/08/2015;;;20;Not Applicable;Not Applicable
Total;Vermont;50;01/09/2015;01/09/2015;;;22;Not Applicable;Not Applicable
aaa;Vermont;50;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;12;Not Applicable;Not Applicable
Total;Vermont;50;01/10/2015;01/10/2015;;;29;Not Applicable;Not Applicable
aaa;Vermont;50;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;15;Not Applicable;Not Applicable
Total;Vermont;50;01/11/2015;01/11/2015;;;33;Not Applicable;Not Applicable
aaa;Vermont;50;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;17;Not Applicable;Not Applicable
Total;Vermont;50;01/12/2015;01/12/2015;;;30;Not Applicable;Not Applicable
Total;Vermont;50;;;;;442;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Influenza with pneumonia, influenza virus identified;J10.0;23;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, influenza virus identified;J10.1;11;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;28;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;32;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;178;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;24;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;56;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Virginia;51;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;274;Not Applicable;Not Applicable
Total;Virginia;51;01/01/2015;01/01/2015;;;667;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;134;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;15;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;34;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;16;Not Applicable;Not Applicable
aaa;Virginia;51;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;222;Not Applicable;Not Applicable
Total;Virginia;51;01/02/2015;01/02/2015;;;471;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;97;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;54;Not Applicable;Not Applicable
aaa;Virginia;51;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;255;Not Applicable;Not Applicable
Total;Virginia;51;01/03/2015;01/03/2015;;;456;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2015;01/04/2015;Pneumonia, unspecified;J18.9;88;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2015;01/04/2015;Emphysema, unspecified;J43.9;19;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Virginia;51;01/04/2015;01/04/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;232;Not Applicable;Not Applicable
Total;Virginia;51;01/04/2015;01/04/2015;;;401;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2015;01/05/2015;Pneumonia, unspecified;J18.9;85;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;31;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;12;Not Applicable;Not Applicable
aaa;Virginia;51;01/05/2015;01/05/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;233;Not Applicable;Not Applicable
Total;Virginia;51;01/05/2015;01/05/2015;;;393;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2015;01/06/2015;Pneumonia, unspecified;J18.9;82;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2015;01/06/2015;Emphysema, unspecified;J43.9;11;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;25;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;10;Not Applicable;Not Applicable
aaa;Virginia;51;01/06/2015;01/06/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;203;Not Applicable;Not Applicable
Total;Virginia;51;01/06/2015;01/06/2015;;;342;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2015;01/07/2015;Pneumonia, unspecified;J18.9;81;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2015;01/07/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;27;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;11;Not Applicable;Not Applicable
aaa;Virginia;51;01/07/2015;01/07/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;179;Not Applicable;Not Applicable
Total;Virginia;51;01/07/2015;01/07/2015;;;325;Not Applicable;Not Applicable
aaa;Virginia;51;01/08/2015;01/08/2015;Pneumonia, unspecified;J18.9;81;Not Applicable;Not Applicable
aaa;Virginia;51;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;24;Not Applicable;Not Applicable
aaa;Virginia;51;01/08/2015;01/08/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;207;Not Applicable;Not Applicable
Total;Virginia;51;01/08/2015;01/08/2015;;;339;Not Applicable;Not Applicable
aaa;Virginia;51;01/09/2015;01/09/2015;Pneumonia, unspecified;J18.9;79;Not Applicable;Not Applicable
aaa;Virginia;51;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;17;Not Applicable;Not Applicable
aaa;Virginia;51;01/09/2015;01/09/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;157;Not Applicable;Not Applicable
Total;Virginia;51;01/09/2015;01/09/2015;;;281;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2015;01/10/2015;Pneumonia, unspecified;J18.9;88;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;32;Not Applicable;Not Applicable
aaa;Virginia;51;01/10/2015;01/10/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;190;Not Applicable;Not Applicable
Total;Virginia;51;01/10/2015;01/10/2015;;;347;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2015;01/11/2015;Pneumonia, unspecified;J18.9;106;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2015;01/11/2015;Emphysema, unspecified;J43.9;10;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;40;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2015;01/11/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;203;Not Applicable;Not Applicable
aaa;Virginia;51;01/11/2015;01/11/2015;Asthma, unspecified;J45.9;12;Not Applicable;Not Applicable
Total;Virginia;51;01/11/2015;01/11/2015;;;398;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2015;01/12/2015;Pneumonia, unspecified;J18.9;83;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2015;01/12/2015;Emphysema, unspecified;J43.9;14;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;29;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;14;Not Applicable;Not Applicable
aaa;Virginia;51;01/12/2015;01/12/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;196;Not Applicable;Not Applicable
Total;Virginia;51;01/12/2015;01/12/2015;;;366;Not Applicable;Not Applicable
Total;Virginia;51;;;;;4786;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Influenza with pneumonia, influenza virus identified;J10.0;23;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, influenza virus identified;J10.1;10;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Influenza with pneumonia, virus not identified;J11.0;19;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Influenza with other respiratory manifestations, virus not identified;J11.1;27;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Pneumonia, unspecified;J18.9;84;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Emphysema, unspecified;J43.9;22;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;64;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;20;Not Applicable;Not Applicable
aaa;Washington;53;01/01/2015;01/01/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;203;Not Applicable;Not Applicable
Total;Washington;53;01/01/2015;01/01/2015;;;515;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2015;01/02/2015;Influenza with pneumonia, virus not identified;J11.0;14;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2015;01/02/2015;Pneumonia, unspecified;J18.9;46;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2015;01/02/2015;Emphysema, unspecified;J43.9;22;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;60;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease with acute exacerbation, unspecified;J44.1;15;Not Applicable;Not Applicable
aaa;Washington;53;01/02/2015;01/02/2015;Chronic obstructive pulmonary disease, unspecified;J44.9;180;Not Applicable;Not Applicable
Total;Washington;53;01/02/2015;01/02/2015;;;386;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2015;01/03/2015;Pneumonia, unspecified;J18.9;59;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2015;01/03/2015;Emphysema, unspecified;J43.9;17;Not Applicable;Not Applicable
aaa;Washington;53;01/03/2015;01/03/2015;Chronic obstructive pulmonary disease with acute lower respiratory infection;J44.0;58;Not Applicable;Not Applicable
